"Long","Lat","S_No_","USIN","State","District","Block_Mand","Village","CCE_Date","Target_Cro","QC_Status","Wet_Weight","Dry_Weight","Yield_kg_h","Bara_Banki_max_GS","Bara_Banki_max_VS","Bara_Banki_min_GS","Bara_Banki_min_VS","Bara_Banki_rf_GS","Bara_Banki_rf_VS","barabanki_10_oct_250m_sm","Barabanki_14_aug_sm_250m","CCCI_Barabanki","CWSI_Barabanki","EVI_241_UP_Bara","EVI_273_UP_Bara","NDVI_241_UP_Bara","NDVI_273_UP_Bara"
81.610659,26.895312,1007,55753,"UTTAR PRADESH","Barabanki","Ramsanehighat","barethi","2020/11/09","Paddy - IR","Accepted",12.19,10.971,2194.2,33.1536445617676,33.999683380127,18.3098278045654,25.7987651824951,0.131860449910164,572.143005371094,0.315102249383926,0.267417639493942,0.422365576028824,0.21942201256752,0.525099992752075,0.384700000286102,0.817799985408783,0.681500017642975
81.614677,26.899345,1008,55752,"UTTAR PRADESH","Barabanki","Ramsanehighat","barethi","2020/11/09","Paddy - IR","Accepted",11.5,10.35,2070,33.1536445617676,33.999683380127,18.3098278045654,25.7987651824951,0.131860449910164,572.143005371094,0.331517904996872,0.343759894371033,0.4607994556427,0.258180230855942,0.452399998903275,0.480399996042252,0.748600006103516,0.764999985694885
81.249953,27.137548,1009,55751,"UTTAR PRADESH","Barabanki","Fatehpur","Ibrahimpur","2020/11/09","Paddy - IR","Accepted",7.16,6.444,1288.8,32.9767150878906,34.114574432373,18.6311283111572,26.5491409301758,0.450941234827042,518.158752441406,0.331890612840652,0.357920348644257,0.430579423904419,0.616809189319611,0.440100014209747,0.332800000905991,0.903199970722198,0.480500012636185
81.25464,27.137403,1011,55749,"UTTAR PRADESH","Barabanki","Fatehpur","Ibrahimpur","2020/11/09","Paddy - IR","Accepted",16.37,14.733,2946.6,32.9772071838379,34.1119918823242,18.6283988952637,26.5386714935303,0.416518747806549,516.228088378906,0.336120396852493,0.343199551105499,0.502214074134827,0.569403111934662,0.424100011587143,0.473600000143051,0.76010000705719,0.683000028133392
81.598592,26.89507,1012,55748,"UTTAR PRADESH","Barabanki","Ramsanehighat","Tarapur","2020/11/09","Paddy - IR","Accepted",12.17,10.953,2190.6,33.1567459106445,34.0087852478027,18.2977046966553,25.8176517486572,0.122345648705959,566.780639648438,0.265599489212036,0.318442583084106,0.46078634262085,0.2457095682621,0.369500011205673,0.45210000872612,0.664799988269806,0.762799978256226
81.255424,27.138647,1013,55747,"UTTAR PRADESH","Barabanki","Fatehpur","Ibrahimpur","2020/11/09","Paddy - IR","Accepted",11.77,10.593,2118.6,32.9772071838379,34.1119918823242,18.6283988952637,26.5386714935303,0.416518747806549,516.228088378906,0.321698188781738,0.351878941059113,0.48095566034317,0.556952595710754,0.529399991035461,0.462399989366531,0.754899978637695,0.735199987888336
81.259802,27.141283,1015,55744,"UTTAR PRADESH","Barabanki","Fatehpur","Raichandmau","2020/11/09","Paddy - IR","Accepted",11.59,10.431,2086.2,32.9675331115723,34.1098442077637,18.6507663726807,26.5553359985352,0.400292336940765,509.412109375,0.254415482282639,0.355434685945511,0.457427114248276,0.510601162910461,0.523699998855591,0.450899988412857,0.664900004863739,0.716099977493286
81.264567,27.143482,1016,55742,"UTTAR PRADESH","Barabanki","Fatehpur","Sarhemau","2020/11/09","Paddy - IR","Accepted",13.47,12.123,2424.6,32.9690971374512,34.1029434204102,18.6483669281006,26.5374412536621,0.367298245429993,507.706512451172,0.329264998435974,0.300230950117111,0.44712045788765,0.484258383512497,0.708999991416931,0.498400002717972,0.908699989318848,0.740899980068207
81.502318,26.953707,1017,55741,"UTTAR PRADESH","Barabanki","Sirauli Gauspur","Dhama Pur","2020/11/09","Paddy - IR","Accepted",11.36,10.224,2044.8,33.1313323974609,34.022762298584,18.3265838623047,25.95192527771,0.0661161094903946,631.142211914062,0.306124895811081,0.343199551105499,0.472754508256912,0.176701873540878,0.515600025653839,0.49439999461174,0.8439000248909,0.786099970340729
81.526711,27.004722,1019,55738,"UTTAR PRADESH","Barabanki","Sirauli Gauspur","Maraucha","2020/11/09","Paddy - IR","Accepted",10.11,9.099,1819.8,33.0981826782227,33.9891014099121,18.4007892608643,25.966667175293,0.0617849193513393,735.988830566406,0.331713765859604,0.343199551105499,0.492181986570358,0.16466324031353,0.374199986457825,0.356000006198883,0.737800002098083,0.669300019741058
81.570071,26.903912,1077,55643,"UTTAR PRADESH","Barabanki","Ramsanehighat","jataha","2020/11/08","Paddy - IR","Accepted",10.8,9.72,1944,33.1541557312012,34.0127334594727,18.297119140625,25.8423862457275,0.109746269881725,584.357177734375,0.303910344839096,0.267417639493942,0.50998443365097,0.216309636831284,0.341699987649918,0.404199987649918,0.644999980926514,0.718500018119812
81.57603,26.903258,1078,55640,"UTTAR PRADESH","Barabanki","Ramsanehighat","haribas pur","2020/11/08","Paddy - IR","Accepted",11.3,10.17,2034,33.1541557312012,34.0127334594727,18.297119140625,25.8423862457275,0.109746269881725,584.357177734375,0.289278924465179,0.326355338096619,0.471350282430649,0.212370380759239,0.360799998044968,0.429100006818771,0.842999994754791,0.809000015258789
81.603236,26.893322,1079,55639,"UTTAR PRADESH","Barabanki","Ramsanehighat","kyampur","2020/11/08","Paddy - IR","Accepted",14.27,12.843,2568.6,33.1551971435547,34.0042343139648,18.3037662506104,25.8082084655762,0.127103045582771,569.461791992188,0.323932886123657,0.354135394096375,0.456777781248093,0.221549794077873,0.499399989843369,0.428400009870529,0.837300002574921,0.711700022220612
81.609517,26.874237,1083,55634,"UTTAR PRADESH","Barabanki","Ramsanehighat","Imiliha","2020/11/08","Paddy - IR","Accepted",14.63,13.167,2633.4,33.1658210754395,34.0151100158691,18.2827243804932,25.7985420227051,0.133999988436699,516.563781738281,0.33295476436615,0.343199551105499,0.460518151521683,0.219813749194145,0.488499999046326,0.534500002861023,0.878899991512299,0.818400025367737
81.60913,26.878133,1084,55633,"UTTAR PRADESH","Barabanki","Ramsanehighat","Imiliha","2020/11/08","Paddy - IR","Accepted",14.27,12.843,2568.6,33.1658210754395,34.0151100158691,18.2827243804932,25.7985420227051,0.133999988436699,516.563781738281,0.328193336725235,0.349006742238998,0.382430881261826,0.237013205885887,0.475699990987778,0.511099994182587,0.818599998950958,0.790899991989136
81.603023,26.87825,1085,55631,"UTTAR PRADESH","Barabanki","Ramsanehighat","Malinpur","2020/11/08","Paddy - IR","Accepted",13.47,12.123,2424.6,33.1658210754395,34.0151100158691,18.2827243804932,25.7985420227051,0.133999988436699,516.563781738281,0.327364176511765,0.355005890130997,0.453479200601578,0.250306904315948,0.430200010538101,0.522300004959106,0.807500004768372,0.789200007915497
81.176313,27.209407,1086,55630,"UTTAR PRADESH","Barabanki","Fatehpur","Madanpur","2020/11/08","Paddy - IR","Accepted",4.19,3.771,754.2,32.9169578552246,34.0894088745117,18.7988719940186,26.6796894073486,0.498324513435364,471.358215332031,0.325112015008926,0.348509192466736,0.47720131278038,0.592528879642487,0.603799998760223,0.46900001168251,0.846400022506714,0.680800020694733
81.180375,27.206108,1090,55625,"UTTAR PRADESH","Barabanki","Fatehpur","Madanpur","2020/11/08","Paddy - IR","Accepted",7.07,6.363,1272.6,32.9158058166504,34.0909118652344,18.7973136901855,26.6777687072754,0.473900705575943,471.002960205078,0.333500057458878,0.355859100818634,0.466321140527725,0.585031032562256,0.712400019168854,0.332500010728836,0.878899991512299,0.481200009584427
81.188587,27.215305,1093,55621,"UTTAR PRADESH","Barabanki","Fatehpur","Karsabhari","2020/11/08","Paddy - IR","Accepted",12.15,10.935,2187,32.9067115783691,34.0889434814453,18.8181419372559,26.6932468414307,0.44767564535141,462.611572265625,0.33323872089386,0.357920348644257,0.46441575884819,0.481741487979889,0.673600018024445,0.498499989509583,0.916299998760223,0.756600022315979
81.19074,27.213935,1094,55620,"UTTAR PRADESH","Barabanki","Fatehpur","Achaichapurva","2020/11/08","Paddy - IR","Accepted",19.49,17.541,3508.2,32.9054641723633,34.0904273986816,18.8168449401855,26.6915340423584,0.424680203199387,462.481384277344,0.326461583375931,0.344313323497772,0.516827523708344,0.502156317234039,0.663500010967255,0.50330001115799,0.914699971675873,0.741599977016449
81.567271,26.899393,1097,55616,"UTTAR PRADESH","Barabanki","Ramsanehighat","Khubaka Purwa","2020/11/08","Paddy - IR","Accepted",12.1,10.89,2178,33.1613922119141,34.0224418640137,18.27952003479,25.845983505249,0.108073443174362,558.737060546875,0.331264108419418,0.295962065458298,0.494621425867081,0.206137776374817,0.459100008010864,0.495200008153915,0.827600002288818,0.797500014305115
